Track,Date,RaceNum,DogName,Box,Trainer,Grade,Dist,Actual_Place,Weight,Actual_SP,Margin,EarlySpeed,Split_Time,Actual_Time,Sire,Dam,Sex,Birthday,Sec_Per_Meter
The Meadows,18 Jan 25,8,ZODIAC BALE,3,C Grenfell,Free For All,525,6,25.6,63.10,12.26,M,5.20,30.26,Barcia Bale,Dyna Patty,B,01 Jan 2021,0.0576380952
The Meadows,18 Jan 25,8,AMRON TIGER,4,B Ennis,Free For All,525,2,33.2,4.80,5.60,M,5.21,29.80,Fernando Bale,Rothwell Gal,D,21 Nov 2021,0.0567619048
The Meadows,18 Jan 25,8,IRISH LUCY,6,J Sharp,Free For All,525,5,26.8,25.00,10.23,Q,5.13,30.12,Superior Panama,Imminent,B,04 Mar 2022,0.0573714286
The Meadows,18 Jan 25,8,VINCENT BALE,7,S Grenfell,Free For All,525,1,34.9,2.10,0,M,5.14,29.41,Christo Bale,Helga Bale,D,02 May 2022,0.0560190476
The Meadows,18 Jan 25,8,FERNANDO DUKE,8,K Cottrell,Free For All,525,3,31.9,13.00,8.14,M,5.15,29.98,Fernando Bale,Jaguar Jessie,D,22 Sep 2021,0.0571047619
The Meadows,18 Jan 25,9,JAMIE BALE,1,M Delbridge,Grade 5,600,1,34.0,2.40,0,Q,8.99,34.52,Dyna Villa,Hadeel Bale,D,01 Nov 2021,0.0575333333
The Meadows,18 Jan 25,9,ASTON MICHIGAN,2,A Panetta,Grade 5,600,3,33.8,9.80,4.06,M,9.17,34.80,Aston Kimetto,Aston Adele,D,20 Feb 2021,0.0580000000
The Meadows,18 Jan 25,9,PRETTY HOT,4,B Pursell,Grade 5,600,4,27.7,4.90,4.19,Q,8.99,34.81,Orson Allen,Tink,B,27 Feb 2022,0.0580166667
The Meadows,18 Jan 25,9,HELLO PA,5,D Burnett,Grade 5,600,2,29.0,2.80,2.26,M,9.08,34.68,Superior Product,Ma's Plum Jam,B,21 Sep 2021,0.0578000000
The Meadows,18 Jan 25,9,GREYSYND SAMMY,7,M Chilcott,Grade 5,600,5,35.0,9.40,7.33,M,9.10,35.03,Black Magic Opal,It's A Wish,D,05 Aug 2022,0.0583833333
The Meadows,18 Jan 25,10,ASTON FIGARO,1,C Treherne,Grade 5,525,2,34.1,7.20,0.16,M,5.16,29.92,Flying Penske,Aston Tara,D,07 Jan 2021,0.0569904762
The Meadows,18 Jan 25,10,LEROY'S GIRL,2,S Van Taarling,Grade 5,525,3,25.7,15.80,4.70,M,5.24,30.24,My Redeemer,Zero Cool,B,05 Jan 2022,0.0576000000
The Meadows,18 Jan 25,10,ZIPPING WHINCUP,3,T Dailly,Grade 5,525,4,34.7,4.40,6.23,M,5.17,30.35,Zack Monelli,Zipping Samara,D,12 Apr 2022,0.0578095238
The Meadows,18 Jan 25,10,PAW QUINBY,4,C Grenfell,Grade 5,525,5,31.5,7.20,6.80,M,5.25,30.39,Feral Franky,Wendalin Bale,D,29 Jan 2023,0.0578857143
The Meadows,18 Jan 25,10,ZORBAS BALE,5,C Grenfell,Grade 5,525,6,32.8,11.60,7.60,Q,5.07,30.44,Christo Bale,Dyna Romy,D,07 Apr 2022,0.0579809524
The Meadows,18 Jan 25,10,MEPUNGA SCARLETT,6,J Britton,Grade 5,525,1,27.3,5.00,0,M,5.09,29.91,Fernando Bale,Mepunga Spectre,B,01 Mar 2023,0.0569714286
The Meadows,18 Jan 25,10,PAW PHELPS,7,M Delbridge,Grade 5,525,8,34.4,9.20,9.59,M,5.17,30.58,Bernardo,Dyna Harpa,D,08 Dec 2022,0.0582476190
The Meadows,18 Jan 25,10,ASTON FREDDIE,8,V Wisener,Grade 5,525,7,31.8,4.70,7.63,M,5.16,30.45,Hooked On Scotch,Aston Suzette,D,17 Apr 2023,0.0580000000
The Meadows,18 Jan 25,11,ASTON ZOOM,2,R Gatt,Grade 5,525,6,24.9,15.50,10.01,M,5.16,30.66,Fernando Bale,Zoom Out,B,27 Jan 2022,0.0584000000
The Meadows,18 Jan 25,11,SHARAPOVA STAR,3,T Womann,Grade 5,525,1,25.9,4.50,0,M,5.08,29.96,Fernando Bluey,Midnight Snooze,B,01 Dec 2022,0.0570666667
The Meadows,18 Jan 25,11,NO MORE GAMES,4,K Cottrell,Grade 5,525,2,32.7,6.80,0.76,M,5.28,30.01,Handsome Prince,Pay Call,D,08 Jun 2022,0.0571619048
The Meadows,18 Jan 25,11,RUSSIAN RACCOON,5,I Garland,Grade 5,525,5,26.6,4.60,9.66,M,5.15,30.64,Sennachie,Flying Ella,B,11 Jun 2022,0.0583619048
The Meadows,18 Jan 25,11,COMBO COL,6,R Britton,Grade 5,525,3,32.7,8.30,7.44,M,5.19,30.48,Need My Moneynow,Saint West,D,16 May 2022,0.0580571429
The Meadows,18 Jan 25,11,PLAY THE VICTIM,7,D Brandon,Grade 5,525,7,35.3,14.90,11.87,M,5.21,30.79,Hard Style Rico,Dyna Quota,D,25 May 2021,0.0586476190
The Meadows,18 Jan 25,11,THIS TRAIN,8,V Wisener,Grade 5,525,4,33.5,2.90,9.13,M,5.21,30.60,Aston Rupee,Imminent Reality,D,18 Aug 2022,0.0582857143
The Meadows,18 Jan 25,12,THUNDERBOLT ROSS,1,J Sharp,Grade 5,525,3,30.9,5.60,3.00,M,5.18,30.34,Feral Franky,Miyazaki,D,08 Jul 2022,0.0577904762
The Meadows,18 Jan 25,12,KISAUNI,2,B Joske,Grade 5,525,1,31.9,3.10,0,Q,5.09,30.13,Fernando Bale,Mombasa,D,17 Mar 2022,0.0573904762
The Meadows,18 Jan 25,12,FLEETWOOD  EROS,4,A Langton,Grade 5,525,5,32.7,11.00,6.57,M,5.07,30.59,Fernando Bale,Circle Of Dreams,D,21 Feb 2023,0.0582666667
The Meadows,18 Jan 25,12,PAW GUNNER,5,M Delbridge,Grade 5,525,4,33.2,2.50,3.84,M,5.18,30.40,Bernardo,Hadarah Bale,D,03 Dec 2022,0.0579047619
The Meadows,18 Jan 25,12,CABAO LAPIS,6,T Dailly,Grade 5,525,2,34.4,15.90,1.57,S,5.25,30.24,Beast Unleashed,Cabao,D,19 Jun 2022,0.0576000000
The Meadows,18 Jan 25,12,PAW RIVAL,7,S Grenfell,Grade 5,525,7,31.6,14.90,8.16,M,5.16,30.70,Bernardo,Faithy Bale,D,28 Jan 2023,0.0584761905
The Meadows,18 Jan 25,12,WHERE IT BEGAN,8,A Langton,Grade 5,525,6,36.5,13.90,7.43,M,5.16,30.65,Tommy Shelby,Art Noveau,D,14 Mar 2022,0.0583809524
Sale,19 Jan 25,1,ELLA'S DREAM,1,C Ragen,Maiden Heat,435,1,27.0,2.70,0,Q,5.26,24.70,Tommy Shelby,Sweet Ella,B,07 Mar 2023,0.0567816092
Sale,19 Jan 25,1,BLACK SMILEY,2,C Fulford,Maiden Heat,435,5,24.3,15.00,19.07,M,5.49,26.03,My Redeemer,Pleach,B,08 May 2022,0.0598390805
Sale,19 Jan 25,1,MONEY MACHINE,4,S Spoljaric,Maiden Heat,435,2,33.0,2.60,1.21,M,5.33,24.78,Need My Moneynow,Usain Spolly,D,06 May 2023,0.0569655172
Sale,19 Jan 25,1,BUG ME MORE,6,G Jose,Maiden Heat,435,6,26.7,6.60,22.36,M,5.56,26.26,Lots Of Chatter,You Bug Me,B,22 Feb 2023,0.0603678161
Sale,19 Jan 25,1,TRENDY TRUDY,7,G Kearns,Maiden Heat,435,4,25.4,15.40,14.56,S,5.59,25.72,Feral Franky,Loud Lana,B,07 Jan 2023,0.0591264368
Sale,19 Jan 25,1,EAR MUFFS,8,H Whelan,Maiden Heat,435,3,31.6,6.70,7.87,M,5.35,25.25,Fernando Bale,Miss Somerton,D,16 Apr 2023,0.0580459770
Sale,19 Jan 25,2,BLACK ATOM,1,C Ragen,Maiden Heat,435,2,32.7,1.80,4.79,M,5.30,24.91,Tommy Shelby,Sweet Ella,D,07 Mar 2023,0.0572643678
Sale,19 Jan 25,2,DAY ME GUAVA,2,S Spoljaric,Maiden Heat,435,6,26.4,21.80,17.00,Q,5.29,25.77,Need My Moneynow,Usain Spolly,B,06 May 2023,0.0592413793
Sale,19 Jan 25,2,WENDY'S JOY,3,M Clark,Maiden Heat,435,1,31.8,8.10,0,Q,5.28,24.58,Kuro Kismet,Riviera Cruz,B,11 May 2023,0.0565057471
Sale,19 Jan 25,2,HANNA'S AVATAR,4,K Gorman,Maiden Heat,435,4,27.5,24.00,10.24,M,5.44,25.30,My Redeemer,Avatar Minty,B,29 Mar 2023,0.0581609195
Sale,19 Jan 25,2,GO SEE IAN,6,C Fulford,Maiden Heat,435,5,34.5,23.50,10.94,S,5.59,25.35,Zack Monelli,Josie's Entity,D,19 Apr 2022,0.0582758621
Sale,19 Jan 25,2,LITTLE CHATTER,7,G Jose,Maiden Heat,435,3,25.5,3.20,7.89,M,5.45,25.13,Lots Of Chatter,You Bug Me,B,22 Feb 2023,0.0577701149
Sale,19 Jan 25,2,DR. GABRIELLA,8,J McMahon,Maiden Heat,435,7,27.2,14.40,27.80,S,5.52,26.53,Bernardo,Suffragette,B,08 Jun 2022,0.0609885057
Sale,19 Jan 25,3,WARRIOR LIZZY,1,C Fulford,Maiden Heat,435,6,27.9,30.80,10.60,Q,5.37,25.76,Aston Rupee,Diamond Banner,B,20 Jan 2023,0.0592183908
Sale,19 Jan 25,3,JOVIAL GEM,2,B Russell,Maiden Heat,435,5,28.7,17.20,10.37,M,5.32,25.74,Aston Rupee,Speedy Bella,B,03 Apr 2023,0.0591724138
Sale,19 Jan 25,3,LAKEVIEW JUDE,3,H Whelan,Maiden Heat,435,4,29.2,2.60,2.20,M,5.35,25.17,Lakeview Walter,Dr. Madison,B,08 May 2023,0.0578620690
Sale,19 Jan 25,3,SELECT AIRLEY,6,K Bailey,Maiden Heat,435,3,26.3,4.80,0.14,M,5.33,25.03,Bernardo,Double Supreme,B,29 Mar 2023,0.0575402299
Sale,19 Jan 25,3,TRENDY TOMMY,7,G Kearns,Maiden Heat,435,1,28.5,9.50,0,M,5.32,25.02,Tommy Shelby,Boscono,D,01 Jan 2023,0.0575172414
Sale,19 Jan 25,3,TOLD YOU SO,8,G Jose,Maiden Heat,435,2,25.9,3.50,0.01,M,5.31,25.02,Lots Of Chatter,You Bug Me,B,22 Feb 2023,0.0575172414
Sale,19 Jan 25,4,BOMBERS LUCKNOW,1,G Green,Maiden Heat,435,7,29.4,17.30,17.84,S,5.60,26.27,Barcia Blue Boy,Bomber's Wonder,D,28 Apr 2023,0.0603908046
Sale,19 Jan 25,4,ULTIMATE LEXI,2,B Sands,Maiden Heat,435,5,28.0,16.60,9.37,Q,5.24,25.68,Aston Rupee,Albies Cruiser,B,17 Dec 2022,0.0590344828
Sale,19 Jan 25,4,AUSSIE'S QUEEN,3,G Jose,Maiden Heat,435,2,28.0,3.00,0.94,M,5.31,25.09,Aussie Infrared,Vicki's Queen,B,10 Mar 2023,0.0576781609
Sale,19 Jan 25,4,BRINDLE MOTION,4,K Fogarty,Maiden Heat,435,6,26.1,30.90,15.56,S,5.53,26.11,Hard Style Rico,Sweet Emotion,B,18 Dec 2022,0.0600229885
Sale,19 Jan 25,4,ESTHER'S JAKIT,6,A Wood,Maiden Heat,435,3,25.1,14.70,5.26,M,5.46,25.39,Fernando Bale,Book Of Luck,B,02 May 2022,0.0583678161
Sale,19 Jan 25,4,ACE GEM,7,K Russell,Maiden Heat,435,1,29.6,21.40,0,M,5.39,25.02,Aston Rupee,Speedy Bella,B,03 Apr 2023,0.0575172414
Sale,19 Jan 25,4,DOONGALLA AL,8,G Dalton,Maiden Heat,435,4,33.3,1.70,7.36,M,5.32,25.54,Bernardo,Miss You Emma,D,16 Apr 2023,0.0587126437
Sale,19 Jan 25,5,JUMBUK DAMIEN,4,C Fulford,Grade 5,435,2,31.4,7.30,0.77,M,5.19,24.43,Hooked On Scotch,Zheng,D,14 Jan 2023,0.0561609195
Sale,19 Jan 25,5,TEDDY BOX,5,P Kelly,Grade 5,435,5,32.1,47.20,6.21,M,5.31,24.82,Fernando Bale,Off And On,D,07 Dec 2020,0.0570574713
Sale,19 Jan 25,5,DR. HAROLD,6,K McMahon,Grade 5,435,3,31.8,13.40,2.01,M,5.32,24.52,Bernardo,Beatrice,D,08 Feb 2021,0.0563678161
Sale,19 Jan 25,5,ROMP TIN,7,C Fulford,Grade 5,435,4,25.8,11.90,2.17,M,5.23,24.53,Flying Ricciardo,Fine Champan,B,04 Nov 2021,0.0563908046
Sale,19 Jan 25,5,DAINTREE DAMAGE,8,R Winter,Grade 5,435,1,33.7,4.00,0,M,5.24,24.38,Bernardo,Chunk Of Love,D,31 Oct 2021,0.0560459770
Sale,19 Jan 25,6,MAGICAL PAWS,1,P McKenzie,Grade 5,510,8,28.2,34.00,7.03,Q,9.24,29.65,Aussie Infrared,Quick Paws,B,29 May 2022,0.0581372549
Sale,19 Jan 25,6,EASY PIE,2,F Toth,Grade 5,510,6,33.0,8.30,4.67,S,9.29,29.49,Bernardo,Glorious,D,03 May 2022,0.0578235294
Sale,19 Jan 25,6,DR. LETTIE,3,J McMahon,Grade 5,510,7,27.8,11.60,5.27,M,9.38,29.53,Hooked On Scotch,Dr. Abbie,B,01 Jul 2021,0.0579019608
Sale,19 Jan 25,6,GO ASTRAY,4,M Read,Grade 5,510,2,26.3,5.20,0.71,M,9.26,29.21,Disintergrate,Ironbark Lass,D,20 Jan 2022,0.0572745098
Sale,19 Jan 25,6,DASHER BALE,5,T Kennedy-Harris,Grade 5,510,4,34.5,7.90,1.26,M,9.42,29.25,Fernando Bale,Idria Bale,D,18 Mar 2022,0.0573529412
Sale,19 Jan 25,6,SELECT RONAN,6,K Bailey,Grade 5,510,1,30.1,5.60,0,M,9.49,29.16,Fernando Bale,Eye Will Reign,D,10 May 2022,0.0571764706
Sale,19 Jan 25,6,AKINA JAZZ,7,J Rowley,Grade 5,510,3,29.6,5.00,1.19,S,9.39,29.24,Bernardo,Akina Moss,B,12 Jan 2021,0.0573333333
Sale,19 Jan 25,6,DUSTY OLD ROAD,8,C Fulford,Grade 5,510,5,33.5,4.10,1.89,M,9.36,29.29,Hooked On Scotch,Tinderella,D,22 Apr 2021,0.0574313725
Sale,19 Jan 25,7,DEROGATIVE,1,G Mitchell,Mixed 4/5,435,1,35.4,4.30,0,Q,5.19,24.33,Aston Dee Bee,Appointed,D,22 May 2022,0.0559310345
Sale,19 Jan 25,7,OPRAH BALE,2,T Kennedy-Harris,Mixed 4/5,435,6,33.6,56.90,6.54,M,5.35,24.79,Konomi,Wendalin Bale,D,06 Mar 2022,0.0569885057
Sale,19 Jan 25,7,BUSHMAN'S ARCHIE,3,P Galea,Mixed 4/5,435,3,31.8,10.00,2.01,M,5.28,24.47,Hard Style Rico,Bushman's Poppy,D,02 Jun 2022,0.0562528736
Sale,19 Jan 25,7,WINKING WILLIE,4,N McDonald,Mixed 4/5,435,2,36.7,4.20,1.94,M,5.26,24.47,Bernardo,Silver Salute,D,08 Feb 2022,0.0562528736
Sale,19 Jan 25,7,LUKA MAGIC,5,G Mitchell,Mixed 4/5,435,4,30.9,22.50,3.99,M,5.43,24.61,Aussie Infrared,Jokare,D,01 May 2022,0.0565747126
Sale,19 Jan 25,7,DR. QUEENIE,6,E McMahon,Mixed 4/5,435,7,31.0,4.80,6.64,S,5.50,24.80,Feral Franky,Dr. Mumma,B,25 May 2022,0.0570114943
Sale,19 Jan 25,7,BEAR HAND,7,D Dean,Mixed 4/5,435,5,31.9,3.90,5.01,M,5.36,24.68,Aston Dee Bee,Mia's Hand,D,19 Jun 2022,0.0567356322
Sale,19 Jan 25,8,ELLE GEM,1,L Russell,Mixed 4/5,510,2,28.4,20.30,0.50,M,9.26,28.79,Aston Dee Bee,Madalia Maggie,B,15 Jun 2021,0.0564509804
Sale,19 Jan 25,8,ROCK ME ROCCO,2,D Dean,Mixed 4/5,510,6,32.0,11.10,5.81,M,9.31,29.16,Barcia Bale,Dora's Hand,D,16 Oct 2020,0.0571764706
Sale,19 Jan 25,8,BLAZING DINO,3,H Whelan,Mixed 4/5,510,7,34.8,2.30,10.09,M,9.32,29.46,Aussie Infrared,Quick Paws,D,29 May 2022,0.0577647059
Sale,19 Jan 25,8,JOHNSON STREET,4,W McMahon,Mixed 4/5,510,4,27.5,5.00,2.46,Q,9.28,28.93,Bernardo,Suffragette,B,08 Jun 2022,0.0567254902
Sale,19 Jan 25,8,IVORY NARWHAL,6,G Mitchell,Mixed 4/5,510,3,35.2,25.30,2.14,S,9.41,28.91,Vulturi,Lala Ivory,D,06 Oct 2022,0.0566862745
Sale,19 Jan 25,8,LOVELY LAINEY,7,D Dean,Mixed 4/5,510,1,27.8,3.30,0,Q,9.05,28.76,Aston Dee Bee,Mia's Hand,B,19 Jun 2022,0.0563921569
Sale,19 Jan 25,8,WISE ABALONE,8,P Galea,Mixed 4/5,510,5,25.8,13.60,4.50,M,9.34,29.07,Tommy Shelby,Graceful Light,B,16 Apr 2022,0.0570000000
Sale,19 Jan 25,9,MARJORIE MAUDE,1,B Stockdale,Mixed 6/7,435,5,28.5,4.30,2.73,M,5.27,24.94,Aston Rupee,Bessie's Daisy,B,18 Oct 2022,0.0573333333
Sale,19 Jan 25,9,HOLLY ROSE,2,S Chignell,Mixed 6/7,435,6,28.4,2.80,3.80,M,5.38,25.02,Whiskey Riot,Suzie Rose,B,07 Dec 2022,0.0575172414
Sale,19 Jan 25,9,NOT OUR FAULT,3,G Jose,Mixed 6/7,435,3,34.3,5.80,2.36,S,5.49,24.92,Fernando Bale,Zipping Kelly,D,19 Jan 2023,0.0572873563
Sale,19 Jan 25,9,SOMERTON JUNE,4,M Delaney,Mixed 6/7,435,1,24.2,15.70,0,Q,5.25,24.75,My Redeemer,Somerton Rose,B,08 Dec 2022,0.0568965517
Sale,19 Jan 25,9,EDINBURGH BALE,5,T Kennedy-Harris,Mixed 6/7,435,2,30.8,52.70,0.76,M,5.34,24.80,Fernando Bale,Idria Bale,D,18 Mar 2022,0.0570114943
Sale,19 Jan 25,9,DR. ANNE,6,J McMahon,Mixed 6/7,435,4,25.5,10.70,2.46,M,5.34,24.92,Aston Kimetto,Tansy,B,19 Mar 2021,0.0572873563
Sale,19 Jan 25,9,DERMOTT ROSE,7,J Chignell,Mixed 6/7,435,8,34.0,4.80,5.01,S,5.48,25.10,Magical Bale,Shantelle Rose,D,05 Dec 2022,0.0577011494
Sale,19 Jan 25,9,OCTOBER RAIN,8,C McMillan,Mixed 6/7,435,7,25.6,22.60,4.66,M,5.41,25.08,Aston Duke,Let's Go Sally,B,14 Mar 2022,0.0576551724
Sale,19 Jan 25,10,STEELE JAKIT,1,A Wood,Grade 5,435,4,32.5,29.30,1.89,M,5.38,24.85,Good Odds Harada,Book Of Luck,D,04 Oct 2020,0.0571264368
Sale,19 Jan 25,10,HAY RILEY,2,L Fulford,Grade 5,435,5,29.6,3.10,2.01,M,5.27,24.86,Flying Ricciardo,Fine Champan,D,04 Nov 2021,0.0571494253
Sale,19 Jan 25,10,XATU BALE,3,S Northway,Grade 5,435,6,35.3,4.00,2.77,M,5.46,24.91,Feral Franky,Dyna Carmen,D,17 Apr 2021,0.0572643678
Sale,19 Jan 25,10,UNDERCOVER GUY,4,D Johnston,Grade 5,435,2,34.9,26.40,0.10,M,5.28,24.73,Catch The Thief,Somerton May,D,02 Oct 2022,0.0568505747
Sale,19 Jan 25,10,FABIO GIBLET,5,T Kennedy-Harris,Grade 5,435,7,33.7,11.00,3.64,M,5.35,24.97,Feral Franky,Happy Ruby,D,14 Oct 2022,0.0574022989
Sale,19 Jan 25,10,LAUGHING PANTHER,6,S Nagy,Grade 5,435,1,33.7,12.00,0,S,5.60,24.72,Houdini Boy,Mignon,D,13 Jan 2022,0.0568275862
Sale,19 Jan 25,10,PAW MARVEL,8,L Harris,Grade 5,435,3,30.5,3.20,0.69,M,5.42,24.77,Need My Moneynow,Fortuna Bale,D,05 Aug 2022,0.0569425287
Sale,19 Jan 25,11,HIGH FINANCE,1,C Fulford,Grade 5,435,2,25.6,3.70,2.39,Q,5.20,24.70,Bewildering,How High Jazz,B,15 Jan 2022,0.0567816092
Sale,19 Jan 25,11,PARIS CALLING,2,W Majoor,Grade 5,435,8,27.4,20.40,10.80,M,5.42,25.29,Out Of Range,Taylor's Chip,B,08 Oct 2021,0.0581379310
Sale,19 Jan 25,11,SODA HAWK,3,C Fulford,Grade 5,435,4,33.6,7.30,4.73,M,5.43,24.87,Fernando Bale,Soda Girl,D,09 Dec 2021,0.0571724138
Sale,19 Jan 25,11,MINH TEDDY,4,D Johnston,Grade 5,435,3,34.3,2.80,3.21,M,5.41,24.76,Bernardo,Glorious,D,03 May 2022,0.0569195402
Sale,19 Jan 25,11,SWOOPING SWAN,5,G McMillan,Grade 5,435,7,27.2,33.10,9.94,M,5.50,25.23,Fernando Bale,Fearless Swan,B,04 Jun 2021,0.0580000000
Sale,19 Jan 25,11,DR. ANGELO,6,J McMahon,Grade 5,435,5,33.1,5.00,5.00,M,5.57,24.89,Bernardo,Dr. Klaas,D,27 Jan 2020,0.0572183908
Sale,19 Jan 25,11,SPRINGVIEW NOAH,7,K Bailey,Grade 5,435,1,31.8,19.90,0,M,5.42,24.54,Fernando Bale,Quest For Glory,D,14 Nov 2019,0.0564137931
Sale,19 Jan 25,11,POLAR TEDDY,8,S Nagy,Grade 5,435,6,34.2,11.50,6.21,S,5.64,24.97,Houdini Boy,Mignon,D,13 Jan 2022,0.0574022989
Sale,19 Jan 25,12,SOMERTON KAREN,1,M Delaney,Grade 5,435,4,25.4,5.80,4.43,M,5.28,25.01,My Redeemer,Somerton Rose,B,08 Dec 2022,0.0574942529
Sale,19 Jan 25,12,ARCHER EIGHT,2,B Sands,Grade 5,435,6,32.0,7.50,7.19,S,5.37,25.21,Currajong Kid,Cawbourne Zebra,D,18 Jan 2023,0.0579540230
Sale,19 Jan 25,12,RIVIERA BALE,3,T Kennedy-Harris,Grade 5,435,3,36.1,4.30,3.76,M,5.29,24.97,Orson Allen,Hae Allen,D,22 Aug 2021,0.0574022989
Sale,19 Jan 25,12,PALTROW BALE,4,L Harris,Grade 5,435,1,27.4,16.20,0,M,5.21,24.70,Need My Moneynow,Dyna Gertie,B,17 Oct 2021,0.0567816092
Sale,19 Jan 25,12,TILLY GIRL,5,C Fulford,Grade 5,435,5,26.6,3.00,6.10,M,5.36,25.13,My Redeemer,Pleach,B,08 May 2022,0.0577701149
Sale,19 Jan 25,12,BEFORE NOON,7,D Williamson,Grade 5,435,7,26.6,45.30,8.40,M,5.51,25.29,Beast Unleashed,Irisize,B,09 Apr 2020,0.0581379310
Sale,19 Jan 25,12,DR. DOT,8,E McMahon,Grade 5,435,2,26.0,5.00,3.61,M,5.44,24.96,Bernardo,Dr. Jezabel,B,01 May 2020,0.0573793103
Ballarat,13 Jan 25,1,ASTON PRATT,1,B Magri,Tier 3 - Maiden,450,1,32.8,1.40,0,M,6.67,25.51,Aston Fastnet,Aston Sakura,D,25 Mar 2023,0.0566888889
Ballarat,13 Jan 25,1,HEY ELLA,2,R Boag,Tier 3 - Maiden,450,5,28.1,10.10,9.96,M,6.81,26.21,Fernando Bale,Amelia Ella,B,01 Mar 2022,0.0582444444
Ballarat,13 Jan 25,1,SMOKEY BOURBSKI,3,D Knight,Tier 3 - Maiden,450,4,31.3,13.40,8.49,M,6.86,26.10,Feral Franky,Sunset Bourbski,D,14 Feb 2023,0.0580000000
Ballarat,13 Jan 25,1,RUGRAT TOMMY,4,C Dew,Tier 3 - Maiden,450,3,31.6,7.70,4.99,S,6.86,25.86,Tommy Shelby,She Can Excite,D,03 Jan 2023,0.0574666667
Ballarat,13 Jan 25,1,LOSE MY NUMBER,5,M Zammit,Tier 3 - Maiden,450,2,33.9,8.80,4.91,Q,6.81,25.85,Feral Franky,Prinny Arandt,D,17 May 2022,0.0574444444
Ballarat,13 Jan 25,1,DEAL BREAKER,6,K Howat,Tier 3 - Maiden,450,6,32.3,49.50,12.74,S,7.07,26.40,Kiowa Mon Manny,I'm Robyn Banks,D,11 Jan 2022,0.0586666667
Ballarat,13 Jan 25,1,HIGHLAND MOLLY,7,W Hansen,Tier 3 - Maiden,450,7,28.2,19.00,16.26,M,6.85,26.65,Feral Franky,Innocent Diva,B,13 Dec 2022,0.0592222222
Ballarat,13 Jan 25,2,PAW KESTELL,1,T Kennedy-Harris,Tier 3 - Maiden,390,5,30.1,13.30,7.73,S,8.88,23.24,Feral Franky,Wendalin Bale,D,29 Jan 2023,0.0595897436
Ballarat,13 Jan 25,2,SALEENA BALE,2,C Grenfell,Tier 3 - Maiden,390,3,31.2,8.50,4.04,M,8.79,22.98,Feral Franky,Quail Bale,B,10 Jul 2022,0.0589230769
Ballarat,13 Jan 25,2,SUPER SEALANT,3,M Quick,Tier 3 - Maiden,390,2,30.2,11.50,3.81,M,8.69,22.97,Razor's Edge,Super C Azelle,D,17 Feb 2023,0.0588974359
Ballarat,13 Jan 25,2,TIPSY BLUEBIRD,4,D Sharp,Tier 3 - Maiden,390,7,27.2,11.60,15.30,M,9.06,23.77,Hooked On Scotch,Chun Li,B,12 Mar 2023,0.0609487179
Ballarat,13 Jan 25,2,ASTON BETTY,5,B Magri,Tier 3 - Maiden,390,6,28.3,2.30,10.06,S,9.01,23.41,Whiskey Riot,Aston Dinnigan,B,22 Nov 2022,0.0600256410
Ballarat,13 Jan 25,2,AUTUMN ANGEL,6,T Boehmke,Tier 3 - Maiden,390,4,25.9,17.50,7.09,M,8.89,23.20,Buckle Up Wes,Lancome Lady,B,08 Dec 2021,0.0594871795
Ballarat,13 Jan 25,2,BLUE SAMBUCA,7,P Smith,Tier 3 - Maiden,390,8,25.1,19.50,22.57,S,9.04,24.28,Bernardo,Mayfair Miss,B,12 Jan 2023,0.0622564103
Ballarat,13 Jan 25,2,MAURITIAN NITRO,8,M Quick,Tier 3 - Maiden,390,1,34.3,3.70,0,M,8.60,22.70,Nitro Burst,Liz's Sniper,D,04 Apr 2023,0.0582051282
Ballarat,13 Jan 25,3,JUICY GOSSIP,1,D Sharp,Tier 3 - Grade 7,390,1,25.2,2.80,0,M,8.55,22.25,High Earner,Devel Sixteen,B,13 Feb 2023,0.0570512821
Ballarat,13 Jan 25,3,PYRENEES PRINCE,2,H Robinson,Tier 3 - Grade 7,390,8,31.9,12.10,12.30,M,8.81,23.11,Whiskey Riot,Alcyone,D,04 Dec 2021,0.0592564103
Ballarat,13 Jan 25,3,WARDAN JILUNGIN,3,L Medcraft,Tier 3 - Grade 7,390,5,25.9,26.50,10.59,M,8.69,22.99,Aston Duke,Tibialis,B,30 Mar 2022,0.0589487179
Ballarat,13 Jan 25,3,SQUEEGEE'S RIDE,4,S Jackson,Tier 3 - Grade 7,390,4,31.2,4.80,4.19,M,8.77,22.54,Aston Rupee,Fugacious,D,16 Jan 2023,0.0577948718
Ballarat,13 Jan 25,3,LIFE AWAITS,5,K Jackson,Tier 3 - Grade 7,390,7,33.4,17.30,12.11,M,8.78,23.09,Christo Bale,Close Encounter,D,04 Feb 2023,0.0592051282
Ballarat,13 Jan 25,3,NOAH DEAR,6,J Sharp,Tier 3 - Grade 7,390,2,32.9,3.50,3.57,M,8.44,22.50,My Redeemer,Philadelphia Pip,D,08 Oct 2022,0.0576923077
Ballarat,13 Jan 25,3,SIR BILLY BOY,7,S Hamilton,Tier 3 - Grade 7,390,3,35.2,11.60,3.97,M,8.63,22.52,Sh Avatar,Settled,D,28 Apr 2022,0.0577435897
Ballarat,13 Jan 25,3,GROOVIN',8,M Lloyd,Tier 3 - Grade 7,390,6,32.2,14.70,11.84,S,8.85,23.08,Feral Franky,Precious Destini,D,07 Jul 2022,0.0591794872
